Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
rf_slider_link,-0.0138579413558437,-0.000783320472116942,1.54784638792781E-07,0,0,0,0.00048911008202397,4.48022424065503E-09,-1.93326371855897E-09,-1.27391141507897E-11,3.83478931654314E-08,-4.2989481848039E-13,3.92757734494378E-08,0,0,0,0,0,0,package://ap001/meshes_l/rf_slider_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/rf_slider_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-2.STEP.step-1/Mirror0004__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1,rf_slider_joint,rf_slider_axis,rf_slider_link,prismatic,-0.0744980440200422,-0.00725199369205501,-0.00253336087867017,0,0,0,base_link,-0.998399368595207,-0.0565569778900894,-9.50822401943415E-05,0,0,0,0.019,,,,,,,,
rf_slider_abpart_link,-0.0103199539742481,-0.00409028650233583,-0.000616303805289824,0,0,0,0.000420491726287644,1.7871595084023E-09,-2.24990379756662E-10,-7.41418091577995E-10,5.7454666827519E-09,-4.19415725800107E-11,6.20775862399789E-09,0,0,0,0,0,0,package://ap001/meshes_l/rf_slider_abpart_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/rf_slider_abpart_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-2.STEP.step-1/Mirror0003_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP2.step-1/Mirror花键轴.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-2.STEP.step-1/Mirror0003_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP2.step-1/Mirror四指连接件A.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-2.STEP.step-1/Mirror_20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP2.step-1/Mirror_6-R-231011--726080001__20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-2.STEP.step-1/Mirror_STEP0001__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-2.STEP.step-1/Mirror_20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP2.step-1/Mirror电机连杆转轴.STEP.step-1,rf_slider_abpart_joint,rf_slider_abpart_axis,rf_slider_abpart_link,continuous,-0.0291515769807823,0.00185505466868663,0,0,0,0,rf_slider_link,-0.0565569704282169,0.998399370386608,-7.94204471449818E-05,,,,,,,,,,,,
rf_proximal_link,-0.0170388758092876,0.00857779953461209,0.00226188325119618,0,0,0,0.00193519908563496,1.04171756451759E-07,7.27352916699824E-09,-1.17427566300163E-08,2.32129847538225E-07,6.67128398859918E-10,2.36427301301499E-07,0,0,0,0,0,0,package://ap001/meshes_l/rf_proximal_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/rf_proximal_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0302.0000021 食指中段.STEP.step-1,rf_proximal_joint,rf_proximal_axis,rf_proximal_link,continuous,-0.11366595941422,-0.00185703526967377,0.00606228094995119,3.14159265358979,0,0,base_link,-0.0565569704282193,-0.998399370386607,7.94204471232532E-05,,,,,,,,,,,,
rf_distal_link,-0.0176151573309266,0.00863792378711148,0.00568696822223049,0,0,0,0.0036858194755654,1.16270054864123E-07,2.61225653976762E-08,1.57386578520821E-07,5.6956749901799E-07,-9.25544043073029E-09,5.39009799422549E-07,0,0,0,0,0,0,package://ap001/meshes_l/rf_distal_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/rf_distal_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/MirrorAY-中指指尖装配体-20250926.STEP1.step-1/Mirror1.0401.0000223 中指后盖-0.8均匀壁厚-20251009.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/MirrorAY-中指指尖装配体-20250926.STEP1.step-1/Mirror1.0302.0000135 中指底座-20250929.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/MirrorAY-中指指尖装配体-20250926.STEP1.step-1/Mirror1.0401.0000223 中指后盖-0.6壁厚加过坡-20250930.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0301.0000035 销轴.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0301.0000034 销轴.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-4;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0301.0000014 轴套.STEP.step-10;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/MirrorAY-中指指尖装配体-20250926.STEP1.step-1/Mirror00_AY_MF_SILICON_ASM_1-20250818.STEP1.step-1/Mirror0_AY_MF_SILICON_ASM_1-20250818.STEP1.step-1/Mirror0_AY_MF_SILICON02_1-20250818.STEP.step-1,rf_distal_joint,rf_distal_axis,rf_distal_link,continuous,-0.0357665054327926,0.00202634570213055,0.00262545257720525,0,0,0,rf_proximal_link,-0.0565569704282129,-0.998399370386608,7.94204471335966E-05,,,,,,,,,,,,
rf_connecting_link,-0.0147430647284833,0.00574362787107158,0.00778287530349032,0,0,0,0.000200341201168578,5.15185975480442E-09,1.22177923649353E-09,1.00223605817523E-08,2.66365806523146E-08,-5.68145707349511E-10,2.16446028414582E-08,0,0,0,0,0,0,package://ap001/meshes_l/rf_connecting_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/rf_connecting_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0306.0000009 食指连杆.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-无名指组件-AY_丝杆最大行程.STEP.step-1/Mirror食指无名指组件-AY_无名指.STEP.step-1/Mirror1.0306.0000009 食指连杆.STEP.step-1,rf_connecting_joint,rf_connecting_axis,rf_connecting_link,continuous,-0.12092,-0.0049721,0.010462,3.1416,0,0,base_link,-0.056557,-0.9984,7.942E-05,,,,,,,,,,,,
lf_slider_link,-0.013783302925823,-0.00163677817461925,4.72408200712007E-07,0,0,0,0.000489112669558708,4.84704904531232E-09,-4.00369859102061E-09,-4.55256283975445E-12,3.79878964602179E-08,-7.18229157446127E-11,3.9270294068263E-08,0,0,0,0,0,0,package://ap001/meshes_l/lf_slider_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/lf_slider_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-1.STEP.step-1/Mirror0004__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1,lf_slider_joint,lf_slider_axis,lf_slider_link,prismatic,-0.070846,-0.024185,-0.0050529,0,0,0,base_link,-0.99301,-0.11803,-8.2704E-05,0,0,0,0.019,,,,,,,,
lf_slider_abpart_link,-0.03925776409921,-0.00460006913519712,-0.000746298886204947,0,0,0,0.000420491763255735,1.83253163373741E-09,-3.97522772570902E-10,-7.84435230367095E-10,5.72248945571364E-09,-1.30855558301104E-10,6.18536540832987E-09,0,0,0,0,0,0,package://ap001/meshes_l/lf_slider_abpart_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/lf_slider_abpart_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-1.STEP.step-1/Mirror_20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP1.step-1/Mirror_6-R-231011--726080001__20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-1.STEP.step-1/Mirror_20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP1.step-1/Mirror电机连杆转轴.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-1.STEP.step-1/Mirror0003_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP1.step-1/Mirror花键轴.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-1.STEP.step-1/Mirror0003_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP1.step-1/Mirror四指连接件A.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror四指齿轮箱电机组件_丝杆最大行程-1.STEP.step-1/Mirror_STEP0001__9090610001_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1,lf_slider_joint,lf_slider_axis,lf_slider_abpart_link,continuous,0,0,0,0,0,0,lf_slider_link,-0.993009693144398,-0.118032802564521,-8.27044937947982E-05,,,,,,,,,,,,
lf_proximal_link,-0.0147965668495737,0.0091766720826303,0.00300267225090826,0,0,0,0.00177934531381095,9.5524752828377E-08,9.90125553383724E-09,-3.09521154712119E-09,1.75400162986932E-07,-1.2508943589471E-10,1.82187520400238E-07,0,0,0,0,0,0,package://ap001/meshes_l/lf_proximal_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/lf_proximal_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0302.0000024 小指中段.STEP.step-1,lf_proximal_joint,lf_proximal_axis,lf_proximal_link,continuous,-0.11038,-0.022014,0.0041735,3.1416,0,0,base_link,-0.11759,-0.98923,-0.08715,,,,,,,,,,,,
lf_distal_link,-0.0111242125212352,0.0085125832402366,0.00510903480240064,0,0,0,0.00214910877719739,3.93701175323565E-08,6.31319497206867E-09,2.89112986834202E-08,1.16512955789747E-07,-3.54836434390225E-09,1.18958900102467E-07,0,0,0,0,0,0,package://ap001/meshes_l/lf_distal_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/lf_distal_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/MirrorAY-小指装配体-20250926.STEP.step-1/Mirror1.0302.0000136 小指底座-20250928.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/MirrorAY-小指装配体-20250926.STEP.step-1/Mirror0_AY_LF_V1_FRAME-20251011.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/MirrorAY-小指装配体-20250926.STEP.step-1/1.0401.0000224 小指后盖-20251011-2.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0301.0000035 销轴.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0301.0000034 销轴.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0301.0000014 轴套.STEP.step-10;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/MirrorAY-小指装配体-20250926.STEP.step-1/Mirror00_AY_LF_V1_SILICON_ASM.STEP.step-1/Mirror0_AY_LF_V1_SILICON_ASM.STEP.step-1/Mirror0_AY_LF_V1_SILICON02.STEP.step-1,lf_distal_joint,lf_distal_axis,lf_distal_link,continuous,-0.0315590893118954,0.00344976936341988,0.00342447521544359,0,0,0,lf_proximal_link,-0.117590868651277,-0.989230638927469,-0.0871500465690635,,,,,,,,,,,,
lf_connecting_link,-0.0127597088897367,0.00578680430370244,0.00775506988695997,0,0,0,0.000176992753343035,4.76624125635582E-09,1.04427369033796E-09,8.02108014109654E-09,1.9419441905829E-08,-5.41966748684937E-10,1.48248544065123E-08,0,0,0,0,0,0,package://ap001/meshes_l/lf_connecting_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/lf_connecting_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0306.0000007 小指连杆.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror六轴力控灵巧手-小指组件-AY_丝杆最大行程.STEP.step-1/Mirror小指组件-AY_正常.STEP.step-1/Mirror1.0306.0000007 小指连杆.STEP.step-2,lf_connecting_joint,lf_connecting_axis,lf_connecting_link,continuous,-0.11738,-0.025941,0.0083209,3.1416,0,0,base_link,-0.11759,-0.98923,-0.08715,,,,,,,,,,,,
th_root_link,-0.0181652995931211,-0.00613768312127623,0.00621049247837516,0,0,0,0.0021778240202489,1.93144338107773E-07,-7.971755018584E-08,1.81162273202631E-08,1.98082850714188E-07,2.93584098649654E-08,2.2357614837723E-07,0,0,0,0,0,0,package://ap001/meshes_l/th_root_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/th_root_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror0013_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1/Mirror0016_0013_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1,th_root_joint,th_root_axis,th_root_link,revolute,-0.0251930340665489,0.019558383623251,-0.0185388436151712,3.14159265358979,0,0,base_link,-0.976158360036918,-0.0129299852305386,0.21667411384836,0,0,0,1.57,,,,,,,,
th_proximal_link,-0.0206008304984445,-0.0120871484609959,-0.00408715505603676,0,0,0,0.00544193927852763,7.5385231820467E-07,-6.64779348116768E-07,3.20295057683696E-07,1.61783424583505E-06,1.47997398715483E-07,2.12287125056507E-06,0,0,0,0,0,0,package://ap001/meshes_l/th_proximal_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/th_proximal_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/MirrorAP002-大拇指中段组件_自由活动.STEP.step-1/Mirror1.0302.0000137 大拇指外壳A_开模状态.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/MirrorAP002-大拇指中段组件_自由活动.STEP.step-1/Mirror1.0302.0000138 大拇指外壳B_开模状态.STEP.step-1,th_proximal_joint,th_proximal_axis,th_proximal_link,continuous,-0.0247914511501132,-0.0213427574957956,0.0169754858077835,0,0,0,th_root_link,0.216692253877529,0,0.976239963896927,,,,,,,,,,,,
th_slider_link,-0.00850590882174409,-0.00538110605953628,0.00188828739620843,0,0,0,0.000966920555040269,4.79174046716947E-08,-2.5978087433566E-08,2.78504344294398E-09,5.59957287485379E-08,5.76619961764973E-09,5.98494876072122E-08,0,0,0,0,0,0,package://ap001/meshes_l/th_slider_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/th_slider_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror0021_0019_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror0023_0019_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1,th_slider_joint,th_slider_axis,th_slider_link,prismatic,-0.00555222383429632,-0.00563168121094638,-0.00742324112260639,0,0,0,th_proximal_link,0.760770891287647,0.626667484425539,-0.168865375175512,0,0,0,0.007,,,,,,,,
th_connecting_link,-0.00506317252622712,-0.00240243462782259,-0.00350320430167118,0,0,0,0.000332925562845409,2.97879726017767E-09,-1.34126733359997E-09,4.64201954137066E-10,5.02533109694331E-09,2.97744365204815E-10,4.96699800648132E-09,0,0,0,0,0,0,package://ap001/meshes_l/th_connecting_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/th_connecting_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror0020_0019_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror销轴2.4x7.5.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-3;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror00-1_0019_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-8,th_connecting_joint,th_connecting_axis,th_connecting_link,continuous,-0.0242389997659789,-0.0209927159285075,0.0100921931981306,0,0,0,th_slider_link,0.216692702665012,0,0.97623986428098,,,,,,,,,,,,
th_distal_link,-0.0026761034079545,-0.0097911017099923,-0.00729585176545236,0,0,0,0.00258931063222219,1.40611563232563E-07,-1.66553586177371E-08,-8.97713184275452E-09,1.27448806444994E-07,3.93742817641426E-09,1.01257316853831E-07,0,0,0,0,0,0,package://ap001/meshes_l/th_distal_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ap001/meshes_l/th_distal_link.STL,,Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/MirrorAY大拇指镂空指尖装配体-20250926.STEP.step-1/Mirror1.0302.0000134 大拇指底座-20250928.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/MirrorAY大拇指镂空指尖装配体-20250926.STEP.step-1/Mirror1.0401.0000222 大拇指后盖-20250928.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror1.0301.0000034 销轴.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror00-1_0019_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror1.0301.0000034 销轴.STEP.step-1;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror1.0306.0000006 C型卡簧.STEP.step-2;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/Mirror00-1_0019_ASM__0001_ASM_R-241127(2)_R-241127.STEP.step-7;Mirror六轴力控灵巧手手部组件-AY_丝杆最大行程.STEP.step-1/Mirror右手大拇指组件-AY_张开.STEP.step-1/Mirror大拇指弯曲部分组件-配他山大拇指_张开.STEP.step-1/MirrorAY大拇指镂空指尖装配体-20250926.STEP.step-1/Mirror00_AY_THUMB_SILICON_ASM.STEP.step-1/Mirror0_AY_THUMB_SILICON_ASM.STEP.step-1/Mirror0_AY_THUMB_SILICON02.STEP.step-1,th_distal_joint,th_distal_axis,th_distal_link,continuous,-0.0460043079120957,-0.0234974871725625,0.00949436238887983,0,0,0,th_proximal_link,0.216692253877549,0,0.976239963896923,,,,,,,,,,,,
