Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0601501237613002,-0.00171769027820793,-0.000111157108314865,0,0,0,0.0567346930426757,2.52815486560786E-05,-1.23601416134398E-06,1.25554567738701E-06,3.34458829784634E-05,-4.62302129723903E-07,5.18881189962893E-05,0,0,0,0,0,0,package://ap001/meshes_r/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/base_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/00-_X2_624b638c_X0_-_X2_603b88c5_X0_-1/00-_X2_624b638c_X0_-_X2_603b88c5_X0_(2)-1/_X2_516d8f74529b63a7624b_X0_-_X2_53f3_X0_-_X2_624b638c4e0a58f3_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/1.0302.0000047 _X2_624b81558fde63a54ef6_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/1.0401.0000027 _X2_80cc677f_X0_-1;1-1;_0006_ASM^R-241127(2)_R-241127-1/__10004_ASM^_0006_ASM_R-241127(2)_R-241127-1/_X2_53f3624b624b81554ef6_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/1.0405.0000002 _X2_7edd7f187247_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_53f3624b592762c763077ec44ef6_X0___X2_5f205f00_X0_-1/0013_ASM^_0001_ASM_R-241127(2)_R-241127-1/__10002^0013_ASM__0001_ASM_R-241127(2)_R-241127-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_53f3624b592762c763077ec44ef6_X0___X2_5f205f00_X0_-1/0013_ASM^_0001_ASM_R-241127(2)_R-241127-1/__10003^0013_ASM__0001_ASM_R-241127(2)_R-241127-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_53f3624b592762c763077ec44ef6_X0___X2_5f205f00_X0_-1/0013_ASM^_0001_ASM_R-241127(2)_R-241127-1/0014^0013_ASM__0001_ASM_R-241127(2)_R-241127-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0302.0000020 _X2_56db63075e955ea7_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0302.0000020 _X2_56db63075e955ea7_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_65e0540d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_65e0540d6307_X0_-1/1.0302.0000020 _X2_56db63075e955ea7_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_5c0f63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_529b63a770755de7624b_X0_-_X2_5c0f63077ec44ef6_X0___X2_6b635e38_X0_-1/1.0302.0000020 _X2_56db63075e955ea7_X0_-1,base_joint,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
if_slider_link,-0.0138801534679601,-1.83255035381136E-06,1.16894646382979E-06,0,0,0,0.00048910557498402,4.37003110998657E-09,9.1777830524383E-12,-9.55324765920269E-12,3.84641351099339E-08,-7.08494937193997E-11,3.92691118340229E-08,0,0,0,0,0,0,package://ap001/meshes_r/if_slider_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/if_slider_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0__4-1/0004^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1,if_slider_joint,if_slider_axis,if_slider_link,prismatic,-0.074395,-0.026674,-0.0097486,0,0,0.083145,base_link,1,0,0,0,0,0,0.019,,,,,,,,
if_slider_abpart_link,-0.010538864178723,-0.00349998186738792,-0.000539146995893382,0,0,0,0.000420484339978023,1.7636908949615E-09,-5.90179333476041E-16,-7.09978477817555E-10,5.75818380235698E-09,1.01807492328589E-15,6.21838075691458E-09,0,0,0,0,0,0,package://ap001/meshes_r/if_slider_abpart_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/if_slider_abpart_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0__4-1/0003_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_X2_56db63078fde63a54ef6_X0_A-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0__4-1/0003_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_X2_82b1952e8f74_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0__4-1/_20001_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_X2_7535673a8fde67468f6c8f74_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0__4-1/_20001_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_6-R-231011--726080001^_20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0__4-1/_STEP0001^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1,if_slider_abpart_joint,if_slider_abpart_axis,if_slider_abpart_link,continuous,-0.029,0.0034858,0.00030547,0.087249,-0.0072239,-0.00063188,if_slider_link,0,1,0,,,,,,,,,,,,
if_proximal_link,-0.0175139932295339,-0.0075000238153636,-0.00213395003241424,0,0,0,0.00193554425496127,1.03952340201065E-07,-1.47518169122024E-11,1.27465744595951E-08,2.32610607413768E-07,-9.02619779502967E-13,2.36320952097716E-07,0,0,0,0,0,0,package://ap001/meshes_r/if_proximal_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/if_proximal_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0302.0000021 _X2_98df63074e2d6bb5_X0_-1,if_proximal_joint,if_proximal_axis,if_proximal_link,continuous,-0.11362,-0.023198,-0.00052831,0.087248,-0.0072339,0.082513,base_link,0,1,0,,,,,,,,,,,,
if_distal_link,-0.0216616123196634,-0.007115793692417,-0.00711827512574496,0,0,0,0.00606035931095405,2.69280080346344E-07,-6.56021971470894E-10,-3.49006722703513E-07,1.14773123313178E-06,-9.75478396149138E-11,1.03252699098702E-06,0,0,0,0,0,0,package://ap001/meshes_r/if_distal_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/if_distal_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/_X2_98df630765e0540d63074e2d630763075c167ec44ef6_X0_-V2-1/_X2_98df630763075c16_X0_-_X2_5e955ea7_X0_-V2-20250313-2-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/_X2_98df630765e0540d63074e2d630763075c167ec44ef6_X0_-V2-1/_X2_4e2d6307784580f65957_X0_-_X2_65e063077532_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/_X2_98df630765e0540d63074e2d630763075c167ec44ef6_X0_-V2-1/1.0401.0000032 _X2_98df630763075c164e0a76d6_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0301.0000034 _X2_95008f74_X0_-2;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0301.0000035 _X2_95008f74_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0306.0000006 C_X2_578b53617c27_X0_-4;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0301.0000014 _X2_8f745957_X0_-10;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0306.0000006 C_X2_578b53617c27_X0_-2;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0301.0000014 _X2_8f745957_X0_-9,if_distal_joint,if_distal_axis,if_distal_link,continuous,-0.035842,-0.00039995,-0.0023622,0,0,0,if_proximal_link,0,1,0,,,,,,,,,,,,
if_connecting_link,-0.0151010827593682,-0.00440000674510161,-0.0076725310227781,0,0,0,0.000200341201166992,4.93600602373119E-09,7.96114487555406E-22,-9.91569768303852E-09,2.6705836760091E-08,3.9146322489072E-22,2.17912004644842E-08,0,0,0,0,0,0,package://ap001/meshes_r/if_connecting_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/if_connecting_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0306.0000009 _X2_98df63078fde6746_X0_-2;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_98df63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_98df630765e0540d63077ec44ef6_X0___X2_98df6307_X0_-1/1.0306.0000009 _X2_98df63078fde6746_X0_-1,if_connecting_joint,if_connecting_axis,if_connecting_link,continuous,-0.12072,-0.027274,0.0035849,0.087248,-0.0072339,0.082513,base_link,0,1,0,,,,,,,,,,,,
mf_slider_link,-0.013880153157446,-1.72373847657364E-06,1.32345691213412E-06,0,0,0,0.000489105694012057,4.3700314641158E-09,8.31129188267849E-12,-1.03177545545643E-11,3.84579519800869E-08,4.09165467692518E-14,3.92753057814794E-08,0,0,0,0,0,0,package://ap001/meshes_r/mf_slider_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/mf_slider_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0_-1/0004^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1,mf_slider_joint,mf_slider_axis,mf_slider_link,prismatic,-0.076975,-0.010095,-0.0054807,0,-0.00010039,0.013228,base_link,1,0,0,0,0,0,0.019,,,,,,,,
mf_slider_abpart_link,-0.0105339837536363,-0.0034999818320321,-0.000627315564341315,0,0,0,0.000420484349049402,1.77588444652051E-09,-7.49839113321886E-16,-7.47153966878319E-10,5.75818457776856E-09,8.92949481194628E-16,6.20618803398747E-09,0,0,0,0,0,0,package://ap001/meshes_r/mf_slider_abpart_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/mf_slider_abpart_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0_-1/0003_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_X2_56db63078fde63a54ef6_X0_A-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0_-1/0003_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_X2_82b1952e8f74_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0_-1/_STEP0001^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0_-1/_20001_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_X2_7535673a8fde67468f6c8f74_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_56db63079f7f8f6e7bb17535673a7ec44ef6_X0___X2_4e1d674667005927884c7a0b_X0_-1/_20001_ASM^_9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1/_6-R-231011--726080001^_20001_ASM__9090610001_ASM__0001_ASM_R-241127(2)_R-241127-1,mf_slider_abpart_joint,mf_slider_abpart_axis,mf_slider_abpart_link,continuous,-0.029,0.0034992,0,7.3922E-05,9.943E-05,0,mf_slider_link,0,1,0,,,,,,,,,,,,
mf_proximal_link,-0.0195721181228443,-0.00709981811267785,-0.00259373507832747,0,0,0,0.00237749526593246,1.38361521225521E-07,2.75444739059244E-12,1.62716088002615E-08,3.62231054186874E-07,-8.14573743571704E-13,3.53074375693774E-07,0,0,0,0,0,0,package://ap001/meshes_r/mf_proximal_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/mf_proximal_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0302.0000022 _X2_4e2d63074e2d6bb5_X0_-1,mf_proximal_joint,mf_proximal_axis,mf_proximal_link,continuous,-0.11587,-0.0035104,0.0031158,7.2594E-05,0,0.013228,base_link,0,1,0,,,,,,,,,,,,
mf_distal_link,-0.0222966505527997,-0.00711558742376483,-0.00477770407518974,0,0,0,0.00606075827170448,2.0417537570574E-07,-6.48796370779816E-10,-2.60545862968883E-07,1.14785031439284E-06,-2.41955942898568E-11,1.09775328213861E-06,0,0,0,0,0,0,package://ap001/meshes_r/mf_distal_link.STL,1,1,1,1,0,0,0,0,0,0,package://ap001/meshes_r/mf_distal_link.STL,,_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/_X2_98df630765e0540d63074e2d630763075c167ec44ef6_X0_-V2-1/_X2_4e2d6307784580f65957_X0_-_X2_65e063077532_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/_X2_98df630765e0540d63074e2d630763075c167ec44ef6_X0_-V2-1/_X2_98df630763075c16_X0_-_X2_5e955ea7_X0_-V2-20250313-2-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/_X2_98df630765e0540d63074e2d630763075c167ec44ef6_X0_-V2-1/1.0401.0000032 _X2_98df630763075c164e0a76d6_X0_-1;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0301.0000035 _X2_95008f74_X0_-2;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0301.0000034 _X2_95008f74_X0_-2;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0306.0000006 C_X2_578b53617c27_X0_-4;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0306.0000006 C_X2_578b53617c27_X0_-3;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0301.0000014 _X2_8f745957_X0_-9;_X2_516d8f74529b63a770755de7624b624b90e87ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_516d8f74529b63a770755de7624b_X0_-_X2_4e2d63077ec44ef6_X0_-V2__X2_4e1d674667005927884c7a0b_X0_-1/_X2_65b9684856db_X0_-_X2_4e2d630788c5914d4f53ff08538b529b4f20611f5668ff09_X0___X2_5e26538b529b4f20611f5668_X0_-1/1.0301.0000014 _X2_8f745957_X0_-8,mf_distal_joint,mf_distal_axis,mf_distal_link,continuous,-0.040918,0,-0.0027079,0,0,0,mf_proximal_link,0,1,0,,,,,,,,,,,,
